Project Code,Country,Vendor,Manufacturing Site,Shipment Mode,Product Group,Sub Classification,Brand,Scheduled Delivery Date,Delivered to Client Date,PO Sent to Vendor Date,Weight,Freight Cost,Shipment Value,Insurance,Delivery Delay,Shipping Duration,Delivery Status,Shipment Year,Shipment Month,Shipment Quarter
108-VN-T01,Vietnam,Aurobindo Pharma Limited,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2009-07-10,2009-07-10,2009-04-29,,,43200.0,84.67,0,72.0,On-Time,2009,July,2009Q3
119-NA-T01,Namibia,CIPLA LIMITED,"Cipla, Goa, India",Air,ARV,Pediatric,Generic,2009-08-18,2009-08-18,2009-05-08,,,4348.8,8.52,0,102.0,On-Time,2009,August,2009Q3
114-UG-T01,Uganda,BRISTOL-MYERS SQUIBB,"BMS Meymac, France",Air,ARV,Adult,Videx EC,2009-07-06,2009-07-06,2009-05-11,4.0,390.81,1540.56,3.02,0,56.0,On-Time,2009,July,2009Q3
102-BW-T01,Botswana,"Orgenics, Ltd",Inverness Japan,Air,HRDT,HIV test,Determine,2009-07-07,2009-07-07,2009-05-18,4.0,383.65,1050.0,2.06,0,50.0,On-Time,2009,July,2009Q3
109-TZ-T01,Tanzania,Hoffmann-La Roche ltd Basel,Roche Basel,Air,ARV,Adult,Invirase,2009-09-25,2009-09-25,2009-05-28,2666.0,16751.58,461436.41,904.42,0,120.0,On-Time,2009,September,2009Q3
119-NA-T01,Namibia,"Orgenics, Ltd",Inverness Japan,Air,HRDT,HIV test,Determine,2009-07-27,2009-07-27,2009-06-05,6.0,868.31,1680.0,3.29,0,52.0,On-Time,2009,July,2009Q3
108-VN-T01,Vietnam,Hoffmann-La Roche ltd Basel,Roche Madrid,Air,ARV,Adult,Viracept,2006-09-03,2006-09-03,,254.0,7828.28,164620.0,,0,,On-Time,2006,September,2006Q3
104-CI-T01,C̫te d'Ivoire,Abbott GmbH & Co. KG,ABBVIE GmbH & Co.KG Wiesbaden,Air,HRDT,HIV test,Determine,2006-09-16,2006-09-16,,171.0,1275.12,40000.0,,0,,On-Time,2006,September,2006Q3
102-NG-T01,Nigeria,ACCOUN NIGERIA LIMITED,ABBVIE (Abbott) Japan Co. Ltd.,,HRDT,HIV test,Determine,2006-07-21,2006-07-21,,,,60000.0,,0,,On-Time,2006,July,2006Q3
110-ZM-T01,Zambia,Abbott GmbH & Co. KG,ABBVIE GmbH & Co.KG Wiesbaden,Air,HRDT,HIV test,Determine,2006-09-19,2006-09-19,,343.0,2373.73,80000.0,,0,,On-Time,2006,September,2006Q3
106-HT-T01,Haiti,REINBOLD EXPORT IMPORT,ABBVIE (Abbott) Japan Co. Ltd.,Air,HRDT,HIV test,Determine,2006-09-15,2006-09-15,,,,22500.0,,0,,On-Time,2006,September,2006Q3
104-CI-T01,C̫te d'Ivoire,Abbott GmbH & Co. KG,ABBVIE GmbH & Co.KG Wiesbaden,Air,HRDT,HIV test,Determine,2006-11-14,2006-11-14,,291096.0,156.97,68000.0,,0,,On-Time,2006,November,2006Q4
110-ZM-T01,Zambia,Abbott GmbH & Co. KG,ABBVIE GmbH & Co.KG Wiesbaden,Air,HRDT,HIV test,Determine,2006-10-31,2006-10-31,,426.0,2487.58,100000.0,,0,,On-Time,2006,October,2006Q4
110-ZM-T01,Zambia,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),MSD Elkton USA,Air,ARV,Adult,Crixivan,2007-01-08,2007-01-08,,,,64461.24,,0,,On-Time,2007,January,2007Q1
108-VN-T01,Vietnam,SUN PHARMACEUTICAL INDUSTRIES LTD (RANBAXY LABORATORIES LIMITED),"Ranbaxy, Paonta Shahib, India",Air,ARV,Adult,Generic,2007-03-14,2007-03-14,2006-11-14,,,1084.0,,0,120.0,On-Time,2007,March,2007Q1
114-UG-T01,Uganda,ASPEN PHARMACARE,"Aspen-OSD, Port Elizabeth, SA",Air,ARV,Adult,Generic,2006-12-22,2006-12-22,,201.0,1262.91,26670.0,,0,,On-Time,2006,December,2006Q4
113-ZW-T01,Zimbabwe,BRISTOL-MYERS SQUIBB,"BMS Meymac, France",Air,ARV,Pediatric,Videx,2006-12-18,2006-12-18,,,,10837.5,,0,,On-Time,2006,December,2006Q4
106-HT-T01,Haiti,"Trinity Biotech, Plc",Not Applicable,Air,HRDT,HIV test,Capillus,2007-01-23,2007-01-23,,40.0,749.96,10500.0,,0,,On-Time,2007,January,2007Q1
102-NG-T01,Nigeria,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Chembio Diagnostics Sys. Inc.,Air,HRDT,HIV test,Stat-Pak,2007-03-15,2007-03-05,,702.0,4474.15,67392.0,,-10,,On-Time,2007,March,2007Q1
102-NG-T01,Nigeria,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Chembio Diagnostics Sys. Inc.,Air,HRDT,HIV test,Stat-Pak,2007-03-15,2007-03-15,,1531.0,11731.15,135108.0,,0,,On-Time,2007,March,2007Q1
102-GY-T01,Guyana,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Chembio Diagnostics Sys. Inc.,Air,HRDT,HIV test,Stat-Pak,2007-03-27,2007-03-27,2007-03-01,18.0,378.6,1350.0,,0,26.0,On-Time,2007,March,2007Q1
100-HT-T01,Haiti,Abbott GmbH & Co. KG,ABBVIE GmbH & Co.KG Wiesbaden,Air,HRDT,HIV test,Determine,2007-05-03,2007-05-03,2007-04-04,343.0,2802.42,80000.0,,0,29.0,On-Time,2007,May,2007Q2
102-NG-T01,Nigeria,Abbott GmbH & Co. KG,ABBVIE GmbH & Co.KG Wiesbaden,Air,HRDT,HIV test,Determine,2007-05-31,2007-05-31,2007-04-30,851.0,5469.91,200000.0,,0,31.0,On-Time,2007,May,2007Q2
108-VN-T01,Vietnam,Aurobindo Pharma Limited,"Aurobindo Unit III, India",Air,ARV,Pediatric,Generic,2007-10-15,2007-10-15,2007-07-04,,,950.0,1.52,0,103.0,On-Time,2007,October,2007Q4
109-TZ-T01,Tanzania,"Standard Diagnostics, Inc.","Standard Diagnostics, Korea",Air,HRDT,HIV test,Bioline,2007-10-25,2007-10-25,,3336.0,28837.28,200000.0,320.0,0,,On-Time,2007,October,2007Q4
109-TZ-T01,Tanzania,"Standard Diagnostics, Inc.","Standard Diagnostics, Korea",Air,HRDT,HIV test,Bioline,2008-07-22,2008-07-22,2008-05-14,3122.0,22691.75,200000.0,320.0,0,69.0,On-Time,2008,July,2008Q3
113-ZW-T01,Zimbabwe,Orasure Technologies Inc.,"Pacific Biotech, Thailand",Air,HRDT,HIV test,OraQuick,2008-01-10,2008-01-10,2007-09-28,,,1750.0,2.8,0,104.0,On-Time,2008,January,2008Q1
116-ZA-T01,South Africa,"JSI R&T INSTITUTE, INC.","MSD Midrand, J'burg, SA",,ARV,Pediatric,Stocrin/Sustiva,2008-01-29,2008-01-29,2007-11-12,,,2112.0,3.38,0,78.0,On-Time,2008,January,2008Q1
116-ZA-T01,South Africa,"JSI R&T INSTITUTE, INC.",GSK Cape Town Factory (South Africa),,ARV,Adult,Epivir,2008-01-29,2008-01-29,2007-11-12,,,9600.0,15.36,0,78.0,On-Time,2008,January,2008Q1
107-RW-T01,Rwanda,CIPLA LIMITED,"Cipla, Goa, India",Air,ARV,Adult,Generic,2008-04-28,2008-03-11,2007-11-21,10303.0,35034.75,700000.0,1120.0,-48,111.0,On-Time,2008,April,2008Q2
102-BW-T01,Botswana,Orasure Technologies Inc.,"Pacific Biotech, Thailand",Air,HRDT,HIV test,OraQuick,2007-12-27,2007-12-27,2007-11-27,,,1750.0,2.8,0,30.0,On-Time,2007,December,2007Q4
107-RW-T01,Rwanda,Aurobindo Pharma Limited,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2008-01-03,2008-01-03,2007-12-03,2791.0,28336.18,381992.5,611.19,0,31.0,On-Time,2008,January,2008Q1
100-KZ-T01,Kazakhstan,Orasure Technologies Inc.,"Pacific Biotech, Thailand",Air,HRDT,HIV test,OraQuick,2008-01-23,2008-01-23,2007-11-30,,,17500.0,28.0,0,54.0,On-Time,2008,January,2008Q1
102-NG-T01,Nigeria,BUNDI INTERNATIONAL DIAGNOSTICS LTD,Not Applicable,,HRDT,HIV test,Bundi,2008-01-24,2008-01-24,2007-12-20,,,22500.0,36.0,0,35.0,On-Time,2008,January,2008Q1
109-TZ-T01,Tanzania,BRISTOL-MYERS SQUIBB,"BMS Meymac, France",Air,ARV,Pediatric,Videx,2008-05-08,2008-05-08,2007-12-10,,,8964.08,14.34,0,150.0,On-Time,2008,May,2008Q2
100-HT-T01,Haiti,"Trinity Biotech, Plc","Trinity Biotech, Plc",Air,HRDT,HIV test,Capillus,2008-11-11,2008-11-11,2008-01-05,4.0,523.12,278.0,0.54,0,311.0,On-Time,2008,November,2008Q4
106-HT-T01,Haiti,"Trinity Biotech, Plc","Trinity Biotech, Plc",Air,HRDT,HIV test,Capillus,2008-02-11,2008-02-11,,92.0,1425.77,17375.0,27.8,0,,On-Time,2008,February,2008Q1
116-ZA-T01,South Africa,"JSI R&T INSTITUTE, INC.",ABBVIE (Abbott) Logis. UK,,ARV,Adult,Kaletra,2008-01-21,2008-01-04,2008-01-04,,,18460.0,29.54,-17,0.0,On-Time,2008,January,2008Q1
102-NG-T01,Nigeria,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Chembio Diagnostics Sys. Inc.,Air,HRDT,HIV test,Stat-Pak,2008-09-19,2008-08-20,2008-01-29,2224.0,12768.47,176040.0,281.66,-30,204.0,On-Time,2008,September,2008Q3
102-NG-T01,Nigeria,"Orgenics, Ltd",Inverness Japan,Air,HRDT,HIV test - Ancillary,Generic,2008-03-12,2008-03-10,2008-01-29,,,61.99,0.1,-2,41.0,On-Time,2008,March,2008Q1
128-BJ-T01,Benin,"Standard Diagnostics, Inc.","Standard Diagnostics, Korea",Air,HRDT,HIV test,Bioline,2008-03-04,2008-03-04,2008-02-06,70.0,1136.37,4640.0,7.42,0,27.0,On-Time,2008,March,2008Q1
106-HT-T01,Haiti,Orasure Technologies Inc.,"Pacific Biotech, Thailand",Air,HRDT,HIV test,OraQuick,2008-03-29,2008-03-29,2008-02-27,72.0,2556.61,10500.0,16.8,0,31.0,On-Time,2008,March,2008Q1
104-CI-T01,C̫te d'Ivoire,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Chembio Diagnostics Sys. Inc.,Air,HRDT,HIV test,Stat-Pak,2009-02-18,2009-02-18,2008-02-27,84.0,1550.95,7803.0,15.29,0,357.0,On-Time,2009,February,2009Q1
111-MZ-T01,Mozambique,"Orgenics, Ltd",Inverness Japan,Air,HRDT,HIV test - Ancillary,Generic,2008-07-09,2008-07-09,2008-02-27,,,30.0,0.05,0,133.0,On-Time,2008,July,2008Q3
129-KG-T01,Kyrgyzstan,"Orgenics, Ltd",Not Applicable,Air,HRDT,HIV test,DoubleCheck,2008-09-19,2008-09-19,2008-03-18,,,39500.0,63.2,0,185.0,On-Time,2008,September,2008Q3
108-VN-T01,Vietnam,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Mylan (formerly Matrix) Nashik,Air,ARV,Adult,Generic,2008-07-17,2008-07-17,2008-03-31,772.0,4408.29,115718.4,185.15,0,108.0,On-Time,2008,July,2008Q3
102-NG-T01,Nigeria,"Orgenics, Ltd",Inverness Japan,Air,HRDT,HIV test,Determine,2008-05-28,2008-05-28,,258.0,3748.24,90388.7,144.62,0,,On-Time,2008,May,2008Q2
102-BW-T01,Botswana,"Orgenics, Ltd",Inverness Japan,Air,HRDT,HIV test,Determine,2008-07-31,2008-07-31,2008-04-28,28.0,641.06,7199.0,11.52,0,94.0,On-Time,2008,July,2008Q3
102-BW-T01,Botswana,"Orgenics, Ltd",Inverness Japan,Air,HRDT,HIV test - Ancillary,Generic,2008-07-31,2008-07-11,2008-04-28,,,1.0,0.0,-20,74.0,On-Time,2008,July,2008Q3
102-BW-T01,Botswana,"Trinity Biotech, Plc","Trinity Biotech, Plc",Air,HRDT,HIV test,Uni-Gold,2008-11-18,2008-11-18,2008-04-28,166.0,1225.17,16000.0,25.6,0,204.0,On-Time,2008,November,2008Q4
108-VN-T01,Vietnam,CIPLA LIMITED,"Cipla, Goa, India",Air,ARV,Adult,Generic,2008-10-06,2008-10-06,2008-05-13,836.0,5136.08,72460.8,115.94,0,146.0,On-Time,2008,October,2008Q4
108-VN-T01,Vietnam,Aurobindo Pharma Limited,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2008-09-19,2008-09-19,2008-05-13,,,12326.4,19.72,0,129.0,On-Time,2008,September,2008Q3
108-VN-T01,Vietnam,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Mylan (formerly Matrix) Nashik,Air,ARV,Adult,Generic,2008-09-20,2008-09-20,2008-05-13,,,3240.0,5.18,0,130.0,On-Time,2008,September,2008Q3
108-VN-T01,Vietnam,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Mylan (formerly Matrix) Nashik,Air,ARV,Adult,Generic,2008-09-19,2008-09-19,2008-05-14,,,37346.4,59.75,0,128.0,On-Time,2008,September,2008Q3
116-ZA-T01,South Africa,S. BUYS WHOLESALER,"BMS Meymac, France",Truck,ARV,Adult,Zerit,2008-08-20,2008-05-08,,,,517.0,0.83,-104,,On-Time,2008,August,2008Q3
116-ZA-T01,South Africa,S. BUYS WHOLESALER,"BMS Meymac, France",Truck,ARV,Adult,Videx EC,2008-08-20,2008-05-08,,,,1968.0,3.15,-104,,On-Time,2008,August,2008Q3
116-ZA-T01,South Africa,S. BUYS WHOLESALER,"MSD Midrand, J'burg, SA",Truck,ARV,Pediatric,Stocrin/Sustiva,2008-08-20,2008-05-08,,,,717.6,1.15,-104,,On-Time,2008,August,2008Q3
125-HT-T01,Haiti,"Trinity Biotech, Plc","Trinity Biotech, Plc",Air,HRDT,HIV test,Capillus,2008-06-06,2008-06-06,2008-05-13,3.0,1808.19,556.0,0.89,0,24.0,On-Time,2008,June,2008Q2
106-HT-T01,Haiti,Orasure Technologies Inc.,"Pacific Biotech, Thailand",Air,HRDT,HIV test,OraQuick,2008-08-20,2008-08-20,2008-05-20,,,18900.0,30.24,0,92.0,On-Time,2008,August,2008Q3
110-ZM-T01,Zambia,"Standard Diagnostics, Inc.","Standard Diagnostics, Korea",Air,HRDT,HIV test,Bioline,2008-11-18,2008-11-18,2008-06-20,157.0,1754.04,10000.0,19.6,0,151.0,On-Time,2008,November,2008Q4
116-ZA-T01,South Africa,S. BUYS WHOLESALER,ABBVIE (Abbott) Logis. UK,Truck,ARV,Pediatric,Kaletra,2008-07-10,2008-07-08,,,,354.6,0.57,-2,,On-Time,2008,July,2008Q3
108-VN-T01,Vietnam,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),ABBVIE Ludwigshafen Germany,Air,ARV,Adult,Aluvia,2008-12-03,2008-12-03,2008-07-24,259.0,2985.93,88776.0,174.0,0,132.0,On-Time,2008,December,2008Q4
108-VN-T01,Vietnam,Aurobindo Pharma Limited,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2008-11-24,2008-11-24,2008-07-24,,,8930.0,17.5,0,123.0,On-Time,2008,November,2008Q4
108-VN-T01,Vietnam,Aurobindo Pharma Limited,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2008-11-21,2008-11-21,2008-07-24,,,25080.0,49.16,0,120.0,On-Time,2008,November,2008Q4
106-HT-T01,Haiti,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),ABBVIE Ludwigshafen Germany,Air,ARV,Pediatric,Generic,2008-09-29,2008-09-29,2008-08-05,19.0,658.68,205.6,0.33,0,55.0,On-Time,2008,September,2008Q3
117-ET-T01,Ethiopia,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","KHB Test Kit Facility, Shanghai China",Air,HRDT,HIV test,Colloidal Gold,2008-10-07,2008-10-06,2008-08-22,5057.0,44347.71,161046.0,257.67,-1,45.0,On-Time,2008,October,2008Q4
116-ZA-T01,South Africa,S. BUYS WHOLESALER,"Cipla, Goa, India",Truck,ARV,Adult,Generic,2008-08-25,2008-08-14,,,,24300.0,38.88,-11,,On-Time,2008,August,2008Q3
116-ZA-T01,South Africa,S. BUYS WHOLESALER,"MSD Midrand, J'burg, SA",Truck,ARV,Pediatric,Stocrin/Sustiva,2008-08-25,2008-08-14,,,,572.0,0.92,-11,,On-Time,2008,August,2008Q3
133-NG-T01,Nigeria,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Chembio Diagnostics Sys. Inc.,Air,HRDT,HIV test,Stat-Pak,2009-01-15,2008-11-20,2008-08-26,3039.0,24025.77,286038.0,560.63,-56,86.0,On-Time,2009,January,2009Q1
131-NG-T01,Nigeria,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),"MSD, Haarlem, NL",Air,ARV,Adult,Atripla,2009-03-10,2008-11-24,2008-09-23,169.0,924.4,100800.0,197.57,-106,62.0,On-Time,2009,March,2009Q1
131-NG-T01,Nigeria,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),"MSD, Haarlem, NL",Air,ARV,Adult,Atripla,2009-03-10,2009-03-10,2008-09-23,,,201146.4,394.25,0,168.0,On-Time,2009,March,2009Q1
102-BW-T01,Botswana,Orasure Technologies Inc.,"Orasure Technologies, Inc USA",Air,HRDT,HIV test - Ancillary,OraQuick,2008-11-20,2008-11-20,2008-10-02,7.0,526.05,152.5,0.3,0,49.0,On-Time,2008,November,2008Q4
110-ZM-T01,Zambia,"Orgenics, Ltd",Inverness Japan,Air,HRDT,HIV test - Ancillary,Generic,2009-03-18,2009-03-18,2008-10-02,,,55.0,0.11,0,167.0,On-Time,2009,March,2009Q1
111-MZ-T01,Mozambique,"Orgenics, Ltd",Inverness Japan,Air,HRDT,HIV test,Determine,2009-04-14,2009-04-14,2008-10-14,1417.0,13093.27,345600.0,677.38,0,182.0,On-Time,2009,April,2009Q2
119-NA-T01,Namibia,"Trinity Biotech, Plc","Trinity Biotech, Plc",Air,HRDT,HIV test,Uni-Gold,2008-12-22,2008-12-22,2008-10-14,278.0,7936.81,20800.0,40.77,0,69.0,On-Time,2008,December,2008Q4
119-NA-T01,Namibia,"Orgenics, Ltd",Inverness USA,Air,HRDT,HIV test,Clearview,2009-01-23,2009-01-23,2008-10-14,9.0,1153.43,1500.0,2.94,0,101.0,On-Time,2009,January,2009Q1
141-NA-T01,Namibia,"Trinity Biotech, Plc","Trinity Biotech, Plc",Air,HRDT,HIV test,Uni-Gold,2009-01-14,2009-01-14,2008-10-24,12.0,585.12,1120.0,2.2,0,82.0,On-Time,2009,January,2009Q1
117-ET-T01,Ethiopia,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","KHB Test Kit Facility, Shanghai China",Air,HRDT,HIV test,Colloidal Gold,2008-12-03,2008-12-01,2008-10-27,2509.0,22803.8,79810.0,156.43,-2,35.0,On-Time,2008,December,2008Q4
109-TZ-T01,Tanzania,"Trinity Biotech, Plc","Trinity Biotech, Plc",Air,HRDT,HIV test,Uni-Gold,2009-05-17,2009-05-17,2008-12-02,277.0,3146.63,26848.0,52.62,0,166.0,On-Time,2009,May,2009Q2
109-TZ-T01,Tanzania,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),"MSD, Haarlem, NL",Air,ARV,Adult,Atripla,2009-06-15,2009-06-15,2008-12-30,,,135072.0,264.74,0,167.0,On-Time,2009,June,2009Q2
109-TZ-T01,Tanzania,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),ABBVIE Ludwigshafen Germany,Air,ARV,Adult,Aluvia,2009-02-23,2009-02-23,2008-12-30,3088.0,12937.16,513750.0,1006.95,0,55.0,On-Time,2009,February,2009Q1
108-VN-T01,Vietnam,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Mylan (formerly Matrix) Nashik,Air,ARV,Adult,Generic,2009-04-09,2009-04-09,2009-01-16,9.0,2793.62,1260.0,2.47,0,83.0,On-Time,2009,April,2009Q2
108-VN-T01,Vietnam,CIPLA LIMITED,"Cipla, Goa, India",Air,ARV,Adult,Generic,2009-03-27,2009-03-27,2009-01-16,2165.0,4443.97,168912.0,331.07,0,70.0,On-Time,2009,March,2009Q1
144-BW-T01,Botswana,Orasure Technologies Inc.,"Pacific Biotech, Thailand",Air,HRDT,HIV test,OraQuick,2009-03-03,2009-03-03,2009-02-06,12.0,810.85,1750.0,3.43,0,25.0,On-Time,2009,March,2009Q1
109-TZ-T01,Tanzania,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),ABBVIE Ludwigshafen Germany,Air,ARV,Adult,Aluvia,2009-08-11,2009-08-11,2009-02-05,,,2466.0,4.83,0,187.0,On-Time,2009,August,2009Q3
107-RW-T01,Rwanda,"Trinity Biotech, Plc","Trinity Biotech, Plc",Air,HRDT,HIV test,Uni-Gold,2009-04-06,2009-04-06,2009-02-18,385.0,6269.97,37216.0,72.94,0,47.0,On-Time,2009,April,2009Q2
107-RW-T01,Rwanda,CIPLA LIMITED,"Cipla, Goa, India",Air,ARV,Adult,Generic,2009-04-21,2009-04-21,2008-10-21,2086.0,853.87,207043.2,405.8,0,182.0,On-Time,2009,April,2009Q2
106-HT-T01,Haiti,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),ABBVIE Ludwigshafen Germany,Air,ARV,Pediatric,Generic,2009-04-15,2009-04-15,2009-03-04,7.0,810.36,143.92,0.28,0,42.0,On-Time,2009,April,2009Q2
106-HT-T01,Haiti,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Mylan (formerly Matrix) Nashik,Air,ARV,Adult,Generic,2009-04-21,2009-04-21,2009-03-06,32050.0,806.55,5040.0,9.88,0,46.0,On-Time,2009,April,2009Q2
106-HT-T01,Haiti,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),ABBVIE (Abbott) Logis. UK,Air,ARV,Pediatric,Kaletra,2009-04-20,2009-04-20,2009-03-06,99.0,2704.58,2055.0,4.03,0,45.0,On-Time,2009,April,2009Q2
116-ZA-T01,South Africa,S. BUYS WHOLESALER,ABBVIE (Abbott) Logis. UK,Air,ARV,Pediatric,Kaletra,2009-03-24,2008-12-01,,,,2834.1,5.55,-113,,On-Time,2009,March,2009Q1
116-ZA-T01,South Africa,S. BUYS WHOLESALER,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2009-04-28,2008-12-19,,,,60732.7,119.04,-130,,On-Time,2009,April,2009Q2
116-ZA-T01,South Africa,S. BUYS WHOLESALER,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2009-04-03,2009-04-03,,,,63323.39,124.11,0,,On-Time,2009,April,2009Q2
116-ZA-T01,South Africa,S. BUYS WHOLESALER,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2009-06-30,2009-01-30,,,,6564.0,12.87,-151,,On-Time,2009,June,2009Q2
116-ZA-T01,South Africa,S. BUYS WHOLESALER,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2009-07-07,2009-02-02,,,,85280.0,167.15,-155,,On-Time,2009,July,2009Q3
116-ZA-T01,South Africa,S. BUYS WHOLESALER,GSK Mississauga (Canada),Air,ARV,Pediatric,Epivir,2009-04-07,2008-12-03,,,,10380.0,20.34,-125,,On-Time,2009,April,2009Q2
116-ZA-T01,South Africa,S. BUYS WHOLESALER,"Aurobindo Unit III, India",Air,ARV,Pediatric,Generic,2009-05-26,2009-01-22,,,,5445.0,10.67,-124,,On-Time,2009,May,2009Q2
116-ZA-T01,South Africa,S. BUYS WHOLESALER,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2009-06-17,2009-04-03,2009-03-13,,,46988.64,92.1,-75,21.0,On-Time,2009,June,2009Q2
116-ZA-T01,South Africa,S. BUYS WHOLESALER,"Cipla, Goa, India",Air,ARV,Adult,Generic,2009-03-31,2008-11-21,,,,2998.0,5.88,-130,,On-Time,2009,March,2009Q1
116-ZA-T01,South Africa,S. BUYS WHOLESALER,"MSD Midrand, J'burg, SA",Air,ARV,Pediatric,Stocrin/Sustiva,2009-03-31,2008-11-21,,,,2454.0,4.81,-130,,On-Time,2009,March,2009Q1
116-ZA-T01,South Africa,S. BUYS WHOLESALER,ABBVIE (Abbott) Logis. UK,Air,ARV,Pediatric,Kaletra,2009-04-01,2008-11-21,,,,2388.8,4.68,-131,,On-Time,2009,April,2009Q2
116-ZA-T01,South Africa,S. BUYS WHOLESALER,ABBVIE Ludwigshafen Germany,Air,ARV,Adult,Aluvia,2009-03-30,2009-01-21,,,,6182.0,12.12,-68,,On-Time,2009,March,2009Q1
116-ZA-T01,South Africa,S. BUYS WHOLESALER,GSK Mississauga (Canada),Air,ARV,Pediatric,Retrovir,2009-03-30,2009-01-21,,,,833.0,1.63,-68,,On-Time,2009,March,2009Q1
116-ZA-T01,South Africa,S. BUYS WHOLESALER,"Aspen-OSD, Port Elizabeth, SA",Air,ARV,Adult,Truvada,2009-03-30,2009-01-21,,,,1813.2,3.55,-68,,On-Time,2009,March,2009Q1
116-ZA-T01,South Africa,S. BUYS WHOLESALER,"BI, Ingelheim, Germany",Air,ARV,Pediatric,Viramune,2009-03-30,2009-01-21,,,,323.4,0.63,-68,,On-Time,2009,March,2009Q1
116-ZA-T01,South Africa,S. BUYS WHOLESALER,GSK Cape Town Factory (South Africa),Air,ARV,Adult,Epivir,2009-03-30,2009-01-23,,,,6012.0,11.78,-66,,On-Time,2009,March,2009Q1
116-ZA-T01,South Africa,S. BUYS WHOLESALER,"BMS Meymac, France",Air,ARV,Pediatric,Videx,2009-06-25,2009-04-17,2009-03-27,,,23133.6,45.34,-69,21.0,On-Time,2009,June,2009Q2
116-ZA-T01,South Africa,S. BUYS WHOLESALER,GSK Cape Town Factory (South Africa),Air,ARV,Adult,Epivir,2009-06-25,2009-04-21,2009-03-27,,,16080.0,31.52,-65,25.0,On-Time,2009,June,2009Q2
116-ZA-T01,South Africa,S. BUYS WHOLESALER,"Boehringer Ing., Koropi, GR",Air,ARV,Adult,Viramune,2009-06-25,2009-04-15,2009-03-27,,,100560.0,197.1,-71,19.0,On-Time,2009,June,2009Q2
116-ZA-T01,South Africa,S. BUYS WHOLESALER,"BMS Meymac, France",Air,ARV,Pediatric,Videx,2009-06-25,2009-04-16,2009-03-27,,,73256.4,143.58,-70,20.0,On-Time,2009,June,2009Q2
116-ZA-T01,South Africa,S. BUYS WHOLESALER,ABBVIE (Abbott) Logis. UK,Truck,ARV,Adult,Norvir,2009-07-31,2009-04-21,2009-04-02,,,84.0,0.16,-101,19.0,On-Time,2009,July,2009Q3
116-ZA-T01,South Africa,S. BUYS WHOLESALER,"BMS Meymac, France",Truck,ARV,Adult,Videx EC,2009-05-15,2009-05-15,2009-04-02,,,1502.4,2.94,0,43.0,On-Time,2009,May,2009Q2
116-ZA-T01,South Africa,S. BUYS WHOLESALER,"Aurobindo Unit III, India",Truck,ARV,Pediatric,Generic,2009-05-15,2009-04-23,2009-04-02,,,1208.0,2.37,-22,21.0,On-Time,2009,May,2009Q2
104-CI-T01,C̫te d'Ivoire,"Standard Diagnostics, Inc.","Standard Diagnostics, Korea",Air,HRDT,HIV test,Bioline,2009-07-01,2009-07-01,2009-04-02,136.0,2094.08,10000.0,19.6,0,90.0,On-Time,2009,July,2009Q3
110-ZM-T01,Zambia,"Orgenics, Ltd",Inverness Japan,Air,HRDT,HIV test,Determine,2009-07-23,2009-07-23,2009-04-02,1330.0,11559.65,324000.0,635.04,0,112.0,On-Time,2009,July,2009Q3
